sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
33851SP,Sara Commode,Jansen Furniture,Furniture > Bedroom > Chests,975,1950,"Product Code:       33851SP 

Dimensions:      W     H     D  
36 in.     30 in.     16 in.  

Finish:      SP

Sara commode, walnut veneer","33851SP-1,33851SP-2,33851SP-3,33851SP-4"
33850NF1,Sara Commode,Jansen Furniture,Furniture > Bedroom > Chests,950,1900,"Product Code:       33850NF1 

Dimensions:      W     H     D  
36 in.     30 in.     16 in.  

Finish:      NF1

Sara commode, mahogany veneer in nf1 finish","33850NF1-1,33850NF1-2,33850NF1-3"
33577/33578EM,Athens Night Stand,Jansen Furniture,Furniture > Bedroom > Chests,1225,2450,"Product Code:       33577/33578EM 

Dimensions:      W     H     D  
24 in.     28 in.     22 in.  

Athens night stand - left em finish~  matches bed 33576 shown with right side table.~  sold separately",33577-33578EM-1
33577/33578BSC,Athens Night Stand,Jansen Furniture,Furniture > Bedroom > Chests,1225,2450,"Product Code:       33577/33578BSC 

Dimensions:      W     H     D  
24 in.     28 in.     22 in.  

Finish:      BSC

Athens night stand - left and right shown. sold separately. call for details
matches bed 33576","33577-33578BSC-1,33577-33578BSC-2"
33573BSC,French Lingerie Chest Bsc,Jansen Furniture,Furniture > Bedroom > Chests,1275,2550,"Product Code:       33573BSC 

Dimensions:      W     H     D  
14 in.     50 in.     12 in.  

French burl lingerie chest",33573BSC-1
33508EM-C,Louis Xvi Lingerie Chest,Jansen Furniture,Furniture > Bedroom > Chests,1900,3800,"Product Code:       33508EM-C 

Dimensions:      W     H     D  
31 in.     52 in.     16 in.  

Cream marble top em finish","33508EM-C-1,33508EM-C-2,33508EM-C-3"
33479BSC/BR,File Cabinet Tall,Jansen Furniture,Furniture > Bedroom > Chests,2350,4700,"Product Code:       33479BSC/BR 

Dimensions:      W     H     D  
18 in.     56 in.     25 in.  

File cabinet tall",33479BSC-BR-1
33475EM/BR,Bachelor Chest W/Leather,Jansen Furniture,Furniture > Bedroom > Chests,1065,2130,"Product Code:       33475EM/BR 

Dimensions:      W     H     D  
23.5 in.     28 in.     15 in.  

Bachelor chest w/leather drawer/shelf with em finish",33475EM-BR-1
33475BSC/BR,Bachelor Chest W/Leather,Jansen Furniture,Furniture > Bedroom > Chests,1065,2130,"Product Code:       33475BSC/BR 

Dimensions:      W     H     D  
23.5 in.     28 in.     15 in.  

Finish:      BSC

Shown in bsc - satin finish with leather pull out slider.",33475BSC-BR-1
33474BSC,Chest W/ 6 Drawers,Jansen Furniture,Furniture > Bedroom > Chests,1980,3960,"Product Code:       33474BSC 

Dimensions:      W     H     D  
22 in.     52 in.     16 in.  

Finish:      BSC

Shown in bsc finish. matches #33475 nightstand",33474BSC-1
33472EM/NF9-C,Emporio Side Cabinet Cream Marble Top,Jansen Furniture,Furniture > Bedroom > Chests,1970,3940,"Product Code:       33472EM/NF9-C 

Dimensions:      W     H     D  
36 in.     33 in.     14 in.  

Emporio side cabinet cream marble top shown in em finish with gold nf9 accent. cream marble top","33472EM-NF9-C-1,33472EM-NF9-C-2,33472EM-NF9-C-3,33472EM-NF9-C-4,33472EM-NF9-C-5,33472EM-NF9-C-6"
33447EM/NF9,Jewelery Stand,Jansen Furniture,Furniture > Bedroom > Chests,960,1920,"Product Code:       33447EM/NF9 

Dimensions:      W     H     D  
24 in.     28 in.     14 in.  

",33447EM-NF9-1
33422MYLD,Dutch Renaissance Cupboard,Jansen Furniture,Furniture > Bedroom > Chests,1175,2350,"Product Code:       33422MYLD 

Dimensions:      L     H     D  
33 in.     39 in.     23 in.  

Only 1 left!",33422MYLD-1
33393NF15/W,French Dresser,Jansen Furniture,Furniture > Bedroom > Chests,1890,3780,"Product Code:       33393NF15/W 

Dimensions:      W     H     D  
43 in.     32 in.     20 in.  

Finish:      NF15

White marble",33393NF15-W-1
33393EBN/NF9-W,French Dresser,Jansen Furniture,Furniture > Bedroom > Chests,1840,3680,"Product Code:       33393EBN/NF9-W 

Dimensions:      W     H     D  
43 in.     32 in.     20 in.  

Finish:      EBN

French dresser ebn finish nf9 accent with white marble top",33393EBN-NF9-W-1
33334,Italian Commode,Jansen Furniture,Furniture > Bedroom > Chests,1475,2950,"Product Code:       33334 

Dimensions:      L     H     D  
41 in.     34 in.     18 in.  

Finish:      M

","33334-1,33334-2,33334-3,33334-4,33334-5,33334-6"
33318BSC,Venice Night Table Burl,Jansen Furniture,Furniture > Bedroom > Chests,950,1900,"Product Code:       33318BSC 

Dimensions:      W     H     D  
31.5 in.     34.5 in.     18 in.  

Finish:      BSC

",33318BSC-1
33304MLSC,Marquetry Commode,Jansen Furniture,Furniture > Bedroom > Chests,1950,3900,"Product Code:       33304MLSC 

Dimensions:      W     H     D  
43 in.     35 in.     23 in.  

Finish:      MLSC

Beautiful inlay with armalou","33304MLSC-1,33304MLSC-2"
33299M,Williamsburg Night Stand,Jansen Furniture,Furniture > Bedroom > Chests,1250,2500,"Product Code:       33299M 

Dimensions:      W     H     D  
30 in.     31 in.     18 in.  

Finish:      M

Shown in mahogany",33299M-1
33247MLSC,Athenienne Commode,Jansen Furniture,Furniture > Bedroom > Chests,850,1700,"Product Code:       33247MLSC 

Dimensions:      L   W     H  
16.5 in.   29 in.     36.5 in.  

Finish:      MLSC

",33247MLSC-1
33233,Night Table,Jansen Furniture,Furniture > Bedroom > Chests,400,800,"Product Code:       33233 

Dimensions:      L   W     H  
18.5 in.   18.5 in.     28 in.  

",33233-1
31817/M-5,Diana Night Stand,Jansen Furniture,Furniture > Bedroom > Chests,1050,2100,"Product Code:       31817/M-5 

Dimensions:      W     H     D  
27 in.     29.5 in.     22 in.  

Finish:      EM

Matches #31814 dresser diana",31817-M-5-1
31816EM-5,Diana Bachelor Commode,Jansen Furniture,Furniture > Bedroom > Chests,1050,2100,"Product Code:       31816EM-5 

Dimensions:      W     H     D  
26 in.     30.25 in.     16.25 in.  

",31816EM-5-1
31769/BSC-5,English Burl Commode,Jansen Furniture,Furniture > Bedroom > Chests,1075,2150,"Product Code:       31769/BSC-5 

Dimensions:      W     H     D  
36 in.     34 in.     20 in.  

Finish:      BSC

",31769-BSC-5-1
31768/M-5,Serpentine Commode,Jansen Furniture,Furniture > Bedroom > Chests,750,1500,"Product Code:       31768/M-5 

Dimensions:      W     H     D  
36 in.     33 in.     18 in.  

Finish:      M

",31768-M-5-1
12326BS/EM,Side Table Louis Xv Large,Jansen Furniture,Furniture > Bedroom > Chests,765,1530,"Product Code:       12326BS/EM 

Dimensions:      W     H     D  
19.5 in.     28 in.     15 in.  

Side table louis xv large",12326BS-EM-1
12286,Empire Chest Of Drawers,Jansen Furniture,Furniture > Bedroom > Chests,925,1850,"Product Code:       12286 

Dimensions:      W     H     D  
39.25 in.     33.75 in.     19.5 in.  

Finish:      M

",12286-1
11349BSC,Louis Xv Side Table,Jansen Furniture,Furniture > Bedroom > Chests,460,920,"Product Code:       11349BSC 

Dimensions:      W     H     D  
15 in.     28.5 in.     11.5 in.  

Louis xv side table with exclusive burl veneer. cabriole legs and hand carved accents. brass pulls.",11349BSC-1
34124EM,Dresser Claudia Triple,Jansen Furniture,Furniture > Bedroom > Dressers,3380,6760,"Product Code:       34124EM 

Dimensions:      W     H     D  
71 in.     37 in.     21 in.  

Finish:      EM

Dresser shown in em/nf9 finish matches bed 34121","34124EM-1,34124EM-2"
34095EM/NF9,Dresser Douglas,Jansen Furniture,Furniture > Bedroom > Dressers,2775,5550,"Product Code:       34095EM/NF9 

Dimensions:      L     H     D  
70 in.     37 in.     22 in.  

Finish:      EM

Dresser douglas in em finish~..... matches bed, nighstand, mirror and bench","34095EM-NF9-1,34095EM-NF9-2"
33960JWI/NF11-B,Dresser Perugia Marble Top,Jansen Furniture,Furniture > Bedroom > Dressers,3150,6300,"Product Code:       33960JWI/NF11-B 

Dimensions:      W     H     D  
63 in.     36 in.     24 in.  

Finish:      JWI

Shown in jwi/nf11 finish with marble top. matches #33926 bed and #33958 mirror","33960JWI-NF11-B-1,33960JWI-NF11-B-2"
31814/M-5,Diana Triple Dresser,Jansen Furniture,Furniture > Bedroom > Dressers,2850,5700,"Product Code:       31814/M-5 

Dimensions:      W     H     D  
60.5 in.     35.5 in.     23.5 in.  

Finish:      EM

. matches #31813 highboy dresser","31814-M-5-1,31814-M-5-2,31814-M-5-3"
34813EM/NF9-BR,Reno Desk Carved Leather Top,Jansen Furniture,Furniture > Living > Desks,2480,4960,"Product Code:       34813EM/NF9-BR 

Dimensions:      W     H     D  
53 in.     31 in.     29 in.  

Elegant reno desk carved leather top . shown in em finish with nf9 gold accent.","34813EM-NF9-BR-1,34813EM-NF9-BR-2,34813EM-NF9-BR-3,34813EM-NF9-BR-4,34813EM-NF9-BR-5,34813EM-NF9-BR-6,34813EM-NF9-BR-7,34813EM-NF9-BR-8,34813EM-NF9-BR-9"
34787EM/BR,Writing Desk Irene Leather Top,Jansen Furniture,Furniture > Living > Desks,1630,3260,"Product Code:       34787EM/BR 

Dimensions:      W     H     D  
50 in.     30 in.     28 in.  

Writing desk irene leather top shown in em finish with leather top",34787EM-BR-1
34728EBN/BL,Desk Alistair Leather Top,Jansen Furniture,Furniture > Living > Desks,2150,4300,"Product Code:       34728EBN/BL 

Dimensions:      W     H     D  
59 in.     30 in.     29 in.  

Classic unique desk alistair leather top shown in ebn finish with silver~  accent and black leather top",34728EBN-BL-1
34728BLANC/AWH,Desk Alistair Leather Top,Jansen Furniture,Furniture > Living > Desks,2150,4300,"Product Code:       34728BLANC/AWH 

Dimensions:      W     H     D  
59 in.     30 in.     29 in.  

",34728BLANC-AWH-1
34720BSC/NF9/EBN-BL,Desk Clara Leather Top,Jansen Furniture,Furniture > Living > Desks,1475,2950,"Product Code:       34720BSC/NF9/EBN-BL 

Dimensions:      W     H     D  
26 in.     30 in.     26 in.  

Elegant classic desk clara leather top. shown in bsc finish and nf9 accent~  with ebn legs. matches chair clara #34721",34720BSC-NF9-EBN-BL-1
34720BSC/NF9-BR,Desk Clara Leather Top,Jansen Furniture,Furniture > Living > Desks,1475,2950,"Product Code:       34720BSC/NF9-BR 

Dimensions:      W     H     D  
63 in.     30 in.     26 in.  

Elegant classic desk clara leather top.~ ~ ~  matches chair clara #34721",34720BSC-NF9-BR-1
34675SP-BL,Writing Desk Leather Austin,Jansen Furniture,Furniture > Living > Desks,1475,2950,"Product Code:       34675SP-BL 

Dimensions:      L     H     D  
60 in.     30 in.     28 in.  

Finish:      SP

Large writing desk austin with leather top. shown in special finish. matches #34452 chair sophia",34675SP-BL-1
34629EM/BL,Partners Desk Oval,Jansen Furniture,Furniture > Living > Desks,4400,8800,"Product Code:       34629EM/BL 

Dimensions:      W     H     D  
70 in.     30 in.     40 in.  

Finish:      EM

Partners desk oval swirl with leather top",34629EM-BL-1
34451SP,Desk Sophia,Jansen Furniture,Furniture > Living > Desks,1100,2200,"Product Code:       34451SP 

Dimensions:      W     H     D  
56 in.     30 in.     28 in.  

Finish:      SP

",34451SP-1
34420SP,Chinoiserie Secretary Desk With Leather,Jansen Furniture,Furniture > Living > Desks,7350,14700,"Product Code:       34420SP 

Dimensions:      L     H     D  
42 in.     95 in.     23 in.  

Stunning high gloss piano black chinoiserie secretary desk and hand painted details and a brown leather drop down writing surface. currently out of stock but available to order.",34420SP-1
34398EM/GR,Partners Desk Bc Leather Top,Jansen Furniture,Furniture > Living > Desks,3150,6300,"Product Code:       34398EM/GR 

Dimensions:      W     H     D  
64 in.     30 in.     41 in.  

Finish:      EM

Partners desk bc leather top",34398EM-GR-1
34394MED/ASH,Desk Lombardy,Jansen Furniture,Furniture > Living > Desks,2250,4500,"Product Code:       34394MED/ASH 

Dimensions:      W     H     D  
60 in.     31 in.     31.5 in.  

Finish:      MEDIUM ASH

Unique desk in med/ash finish","34394MED-ASH-1,34394MED-ASH-2,34394MED-ASH-3,34394MED-ASH-4,34394MED-ASH-5"
34245SP,Desk La Moda Nuovo,Jansen Furniture,Furniture > Living > Desks,1780,3560,"Product Code:       34245SP 

Dimensions:      W     H     D  
56 in.     35 in.     22 in.  

Finish:      SP

Matches hall table 34244",34245SP-1
34212GEBN/BL,French Louis Desk,Jansen Furniture,Furniture > Living > Desks,2875,5750,"Product Code:       34212GEBN/BL 

Dimensions:      L     H     D  
67 in.     31 in.     32 in.  

Finish:      EBN

Louis xv inspired, mid sized writing desk. shown here in ebn finish with gg accents and blk leather. the 3 drawers are made of oak and give a nice contrast. the legs have brass toe caps. can be matched with most office chairs, such as 34123, or 34196 matching bookcase: 34332 only recommended accents = gg french louis desk shown in ebn finish with leather top",34212GEBN-BL-1
34197NF1,Writing Desk Allure,Jansen Furniture,Furniture > Living > Desks,1290,2580,"Product Code:       34197NF1 

Dimensions:      W     H     D  
48 in.     30.5 in.     26 in.  

Finish:      NF1

Writing desk shown in nf1 finish matches chair #34196, mirror, dresser the material is embossed goat skin, two tone finishing with mahogany wood legs and frame.",34197NF1-1
34106MED/ASH/NF9-GR,Demilune Desk Lawrence,Jansen Furniture,Furniture > Living > Desks,3950,7900,"Product Code:       34106MED/ASH/NF9-GR 

Dimensions:      W     H     D  
58 in.     36 in.     22 in.  

Demilune desk lawrence shown in med/ash finish~  with nf9 accent finish with green leather",34106MED-ASH-NF9-GR-1
34106MED/ASH,Demilune Desk Lawrence,Jansen Furniture,Furniture > Living > Desks,3950,7900,"Product Code:       34106MED/ASH 

Dimensions:      W     H     D  
58 in.     36 in.     32 in.  

Finish:      MEDIUM ASH

Demilune desk lawrence shown in med/ash finish with brown leather","34106MED-ASH-1,34106MED-ASH-2,34106MED-ASH-3,34106MED-ASH-4,34106MED-ASH-5"
34043FEM/leather,Writing Desk Merlot Flamed,Jansen Furniture,Furniture > Living > Desks,8350,16700,"Product Code:       34043FEM/leather 

Dimensions:      W     H     D  
75 in.     30 in.     41 in.  

Desk merlot. rich carved partner desk made from mahogany and banded swirl veneer. elegant curved sides and drawers. each of the 18 drawers (9 on each side) is made from oak. lion feet and head carvings on all corners. matches office chair 34044 merlot and bookcase 34046.",34043FEM-leather-1
34027EM/BR,Kidney Desk Julia,Jansen Furniture,Furniture > Living > Desks,2370,4740,"Product Code:       34027EM/BR 

Dimensions:      W     H     D  
47 in.     30 in.     28 in.  

Finish:      EM

Kidney desk julia leather top",34027EM-BR-1
33946BSC,Vanity Perugia Burl,Jansen Furniture,Furniture > Living > Desks,1650,3300,"

Vanity perugia burl",33946BSC-1
33946BS/EM,Vanity Perugia Burl Veneer,Jansen Furniture,Furniture > Living > Desks,1650,3300,"

Vanity perugia burl veneer shown in bs/em finish",33946BS-EM-1
33907BSC/BR,Bombe Bureau With Leather,Jansen Furniture,Furniture > Living > Desks,3650,7300,"Product Code:       33907BSC/BR 

Dimensions:      W     H     D  
47 in.     39 in.     20 in.  

Finish:      BSC

Dutch roccoco style bombe front secretary desk. three drawers, plus secret compartments. shown in burl finish with green leather.","33907BSC-BR-1,33907BSC-BR-2,33907BSC-BR-3,33907BSC-BR-4,33907BSC-BR-5"
33862BSC/BR,Louis Inlaid Writing Table,Jansen Furniture,Furniture > Living > Desks,2985,5970,"Product Code:       33862BSC/BR 

Dimensions:      W     H     D  
51 in.     31 in.     26 in.  

Finish:      BSC

Louis inlaid writing table in bsc finish with brown leather top a new masterpiece made by jans2en~.... this elegant ladies writing table in louis xv style with ornate brass mounts on the legs and sides. the 3 drawers are decorated with brass handles and the middle holds a key lock as well. rich mappa burl and walnut and satin mosaic are used. the desk has a leather top with gold embossing. matching chairs are 31358, 33854 and 33416.",33862BSC-BR-1
33743FEM/BR,Executive Partner Desk George Ii,Jansen Furniture,Furniture > Living > Desks,6000,12000,"Product Code:       33743FEM/BR 

Dimensions:      W     H     D  
76 in.     30.5 in.     42 in.  

Finish:      FEM FLAMED

Large executive partners desk george ii with leather top","33743FEM-BR-1,33743FEM-BR-2,33743FEM-BR-3,33743FEM-BR-4,33743FEM-BR-5,33743FEM-BR-6,33743FEM-BR-7,33743FEM-BR-8"
33733FEM/BR,English Executive Desk,Jansen Furniture,Furniture > Living > Desks,3450,6900,"Product Code:       33733FEM/BR 

Dimensions:      L   W     H  
69 in.   36.5 in.     31.5 in.  

English executive desk in flame mahogany with brown leather top","33733FEM-BR-1,33733FEM-BR-2,33733FEM-BR-3,33733FEM-BR-4,33733FEM-BR-5,33733FEM-BR-6,33733FEM-BR-7,33733FEM-BR-8"
33566,Writing Table A La Moda,Jansen Furniture,Furniture > Living > Desks,1600,3200,"Product Code:       33566 

Dimensions:      W     H     D  
55 in.     34 in.     21.5 in.  

Finish:      M

Writing table a la moda. matches chair #33567","33566-1,33566-2,33566-3,33566-4"
33288EM/BR,Desk Bureaux De Dame W/Leather,Jansen Furniture,Furniture > Living > Desks,1570,3140,"Product Code:       33288EM/BR 

Dimensions:      W     H     D  
32 in.     40 in.     20 in.  

",33288EM-BR-1
33288BSC/BR,Desk Bureaux De Dame W/Leather,Jansen Furniture,Furniture > Living > Desks,1570,3140,"Product Code:       33288BSC/BR 

Dimensions:      W     H     D  
32 in.     40 in.     20 in.  

Desk bureaux de dame w/leather",33288BSC-BR-1
33151BSC/BR,English Writing Table,Jansen Furniture,Furniture > Living > Desks,1595,3190,"Product Code:       33151BSC/BR 

Dimensions:      L   W     H     D  
29 in.   49.75 in.     30 in.     29 in.  

Shown in bsc finish with brown leather top","33151BSC-BR-1,33151BSC-BR-2,33151BSC-BR-3,33151BSC-BR-4,33151BSC-BR-5"
